timestamp,src_ip,src_port,dst_ip,dst_port,protocol,method,host,uri,status_code,response_size,user_agent,request_count,label,ground_truth_success,content_type,file_name,request_body,response_body
2026-08-22T07:19:41.524207+00:00,203.0.113.83,40050,198.51.100.220,443,HTTP,GET,citizen.example.test,/profile/settings,201,3596,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:19:46.524207+00:00,203.0.113.91,35712,198.51.100.240,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,6549,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:19:54.524207+00:00,198.51.100.29,34227,198.51.100.204,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,201,6094,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:19:57.524207+00:00,192.0.2.130,33274,198.51.100.238,443,HTTP,POST,citizen.example.test,/profile/settings,200,1156,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:20:02.524207+00:00,192.0.2.165,15556,198.51.100.4,443,HTTP,GET,services.example.test,/api/notices?page=2,201,3200,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:20:08.524207+00:00,192.0.2.89,55063,198.51.100.230,443,HTTP,POST,services.example.test,/api/notices?page=2,201,2250,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:20:14.524207+00:00,198.51.100.234,30468,198.51.100.55,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,201,579,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:20:18.524207+00:00,203.0.113.186,17933,198.51.100.75,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,201,732,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:20:21.524207+00:00,203.0.113.157,61231,198.51.100.80,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,6294,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:20:29.524207+00:00,192.0.2.76,40111,198.51.100.179,80,HTTP,GET,portal.example.test,/,200,5860,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:20:34.524207+00:00,192.0.2.11,5965,198.51.100.207,80,HTTP,POST,services.example.test,/api/notices?page=2,200,3605,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:20:37.524207+00:00,198.51.100.212,14284,198.51.100.1,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,201,1346,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:20:42.524207+00:00,192.0.2.252,57015,198.51.100.229,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,5181,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:20:47.524207+00:00,203.0.113.67,6181,198.51.100.136,80,HTTP,POST,portal.example.test,/,302,5079,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:20:51.524207+00:00,192.0.2.16,22132,198.51.100.18,443,HTTP,GET,docs.example.test,/guides/network-safety,200,4807,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:20:58.524207+00:00,192.0.2.155,6932,198.51.100.239,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,302,5090,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:21:03.524207+00:00,198.51.100.247,36072,198.51.100.89,80,HTTP,GET,citizen.example.test,/profile/settings,200,3013,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:21:06.524207+00:00,192.0.2.95,30567,198.51.100.252,443,HTTP,POST,docs.example.test,/guides/network-safety,302,6319,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:21:11.524207+00:00,192.0.2.224,10110,198.51.100.221,443,HTTP,GET,citizen.example.test,/profile/settings,201,1917,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:21:18.524207+00:00,192.0.2.228,61841,198.51.100.69,80,HTTP,POST,portal.example.test,/,201,4443,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:21:21.524207+00:00,192.0.2.144,56581,198.51.100.26,443,HTTP,POST,portal.example.test,/,201,2869,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:21:29.524207+00:00,203.0.113.14,61991,198.51.100.100,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,302,3205,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:21:34.524207+00:00,198.51.100.134,5346,198.51.100.244,443,HTTP,POST,portal.example.test,/,200,4377,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:21:38.524207+00:00,198.51.100.49,17881,198.51.100.238,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,6883,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:21:44.524207+00:00,203.0.113.6,19437,198.51.100.197,443,HTTP,GET,docs.example.test,/guides/network-safety,200,4763,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:21:46.524207+00:00,203.0.113.64,37521,198.51.100.165,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,200,6535,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:21:51.524207+00:00,203.0.113.23,47540,198.51.100.238,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,302,1626,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:21:56.524207+00:00,203.0.113.176,57939,198.51.100.62,80,HTTP,POST,citizen.example.test,/profile/settings,302,4560,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:22:04.524207+00:00,203.0.113.77,54412,198.51.100.211,80,HTTP,GET,portal.example.test,/search?q=annual+report,201,2216,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:22:08.524207+00:00,198.51.100.13,2126,198.51.100.151,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,6102,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:22:13.524207+00:00,192.0.2.155,15946,198.51.100.118,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,302,3212,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:22:18.524207+00:00,198.51.100.43,39326,198.51.100.222,443,HTTP,GET,portal.example.test,/search?q=annual+report,302,6708,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:22:23.524207+00:00,198.51.100.159,25807,198.51.100.242,80,HTTP,GET,payments.example.test,/receipt?id=INV-2048,201,6989,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:22:26.524207+00:00,192.0.2.182,3643,198.51.100.15,443,HTTP,GET,portal.example.test,/,302,394,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:22:32.524207+00:00,203.0.113.91,9554,198.51.100.153,443,HTTP,GET,portal.example.test,/search?q=annual+report,302,4666,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:22:38.524207+00:00,192.0.2.23,65168,198.51.100.157,80,HTTP,GET,services.example.test,/api/notices?page=2,302,4304,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:22:42.524207+00:00,192.0.2.223,24951,198.51.100.163,443,HTTP,GET,portal.example.test,/search?q=annual+report,201,2407,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:22:47.524207+00:00,192.0.2.24,7292,198.51.100.169,80,HTTP,POST,payments.example.test,/receipt?id=INV-2048,302,6219,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:22:54.524207+00:00,192.0.2.116,18233,198.51.100.51,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,302,1211,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:22:59.524207+00:00,203.0.113.224,32853,198.51.100.51,80,HTTP,GET,citizen.example.test,/profile/settings,200,2308,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:23:01.524207+00:00,192.0.2.145,1559,198.51.100.114,80,HTTP,GET,citizen.example.test,/profile/settings,201,4984,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:23:09.524207+00:00,192.0.2.225,35359,198.51.100.142,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,201,2525,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:23:14.524207+00:00,192.0.2.214,49600,198.51.100.195,80,HTTP,GET,docs.example.test,/guides/network-safety,201,796,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:23:19.524207+00:00,192.0.2.144,13208,198.51.100.223,443,HTTP,POST,portal.example.test,/search?q=annual+report,302,6639,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:23:24.524207+00:00,198.51.100.232,34200,198.51.100.50,80,HTTP,POST,docs.example.test,/guides/network-safety,200,5742,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:23:29.524207+00:00,192.0.2.229,6640,198.51.100.180,443,HTTP,POST,portal.example.test,/,200,3182,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:23:32.524207+00:00,198.51.100.128,63387,198.51.100.56,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,201,547,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:23:36.524207+00:00,198.51.100.240,24384,198.51.100.6,443,HTTP,GET,services.example.test,/api/notices?page=2,200,1029,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:23:41.524207+00:00,203.0.113.219,43567,198.51.100.38,443,HTTP,GET,services.example.test,/api/notices?page=2,302,5643,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:23:48.524207+00:00,198.51.100.182,8219,198.51.100.34,443,HTTP,GET,citizen.example.test,/profile/settings,200,3965,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:23:54.524207+00:00,198.51.100.128,49088,198.51.100.129,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,1110,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:23:56.524207+00:00,198.51.100.40,64077,198.51.100.101,443,HTTP,GET,portal.example.test,/search?q=annual+report,201,1191,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:24:04.524207+00:00,192.0.2.92,59572,198.51.100.219,443,HTTP,POST,docs.example.test,/guides/network-safety,201,338,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:24:06.524207+00:00,198.51.100.91,18327,198.51.100.7,443,HTTP,GET,docs.example.test,/guides/network-safety,200,2567,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:24:12.524207+00:00,203.0.113.124,39717,198.51.100.38,80,HTTP,GET,portal.example.test,/,200,6639,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:24:18.524207+00:00,198.51.100.93,27161,198.51.100.111,443,HTTP,POST,services.example.test,/api/notices?page=2,200,4914,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:24:21.524207+00:00,203.0.113.152,19541,198.51.100.177,443,HTTP,GET,services.example.test,/api/notices?page=2,201,6179,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:24:28.524207+00:00,198.51.100.160,64991,198.51.100.223,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,3021,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:24:31.524207+00:00,203.0.113.72,21806,198.51.100.184,443,HTTP,GET,services.example.test,/api/notices?page=2,201,4244,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:24:39.524207+00:00,203.0.113.29,2933,198.51.100.32,443,HTTP,POST,citizen.example.test,/profile/settings,302,4060,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:24:43.524207+00:00,203.0.113.27,58823,198.51.100.17,80,HTTP,POST,payments.example.test,/receipt?id=INV-2048,200,5238,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:24:47.524207+00:00,192.0.2.35,29543,198.51.100.35,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,200,1636,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:24:54.524207+00:00,192.0.2.200,34588,198.51.100.66,80,HTTP,GET,services.example.test,/api/notices?page=2,200,6925,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:24:56.524207+00:00,198.51.100.70,23707,198.51.100.194,443,HTTP,POST,citizen.example.test,/profile/settings,302,4515,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:01.524207+00:00,198.51.100.62,11381,198.51.100.47,443,HTTP,GET,portal.example.test,/,201,3965,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:08.524207+00:00,198.51.100.236,39508,198.51.100.205,443,HTTP,POST,citizen.example.test,/profile/settings,200,5882,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:11.524207+00:00,203.0.113.249,61471,198.51.100.131,80,HTTP,POST,services.example.test,/api/notices?page=2,302,3227,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:16.524207+00:00,192.0.2.233,36132,198.51.100.227,443,HTTP,GET,docs.example.test,/guides/network-safety,200,1464,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:23.524207+00:00,203.0.113.205,17704,198.51.100.78,443,HTTP,GET,citizen.example.test,/profile/settings,200,429,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:25:28.524207+00:00,192.0.2.205,50640,198.51.100.18,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,4498,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:31.524207+00:00,198.51.100.229,59045,198.51.100.19,443,HTTP,POST,services.example.test,/api/notices?page=2,302,5002,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:25:38.524207+00:00,203.0.113.141,18613,198.51.100.45,443,HTTP,GET,services.example.test,/api/notices?page=2,200,5286,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:25:43.524207+00:00,192.0.2.59,27714,198.51.100.146,443,HTTP,GET,portal.example.test,/search?q=annual+report,302,1028,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:25:49.524207+00:00,203.0.113.223,1475,198.51.100.233,443,HTTP,GET,docs.example.test,/guides/network-safety,200,346,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:25:52.524207+00:00,192.0.2.253,2823,198.51.100.18,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,4881,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:25:58.524207+00:00,192.0.2.240,22559,198.51.100.62,443,HTTP,POST,services.example.test,/api/notices?page=2,200,4028,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:26:01.524207+00:00,198.51.100.242,20615,198.51.100.68,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,302,924,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:26:08.524207+00:00,192.0.2.252,20574,198.51.100.42,80,HTTP,GET,portal.example.test,/search?q=annual+report,201,2677,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:26:12.524207+00:00,192.0.2.235,26582,198.51.100.79,443,HTTP,POST,portal.example.test,/,200,526,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:26:19.524207+00:00,198.51.100.30,44272,198.51.100.14,443,HTTP,GET,portal.example.test,/,302,4260,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:26:23.524207+00:00,192.0.2.114,43139,198.51.100.43,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,4978,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:26:27.524207+00:00,198.51.100.28,34774,198.51.100.117,80,HTTP,GET,docs.example.test,/guides/network-safety,302,6694,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:26:34.524207+00:00,192.0.2.207,35144,198.51.100.205,443,HTTP,GET,citizen.example.test,/profile/settings,200,248,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:26:37.524207+00:00,192.0.2.125,21468,198.51.100.234,443,HTTP,POST,portal.example.test,/search?q=annual+report,200,444,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:26:41.524207+00:00,192.0.2.155,55913,198.51.100.224,443,HTTP,GET,portal.example.test,/,302,1103,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:26:47.524207+00:00,192.0.2.13,37238,198.51.100.92,443,HTTP,GET,citizen.example.test,/profile/settings,201,4182,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:26:51.524207+00:00,198.51.100.246,21243,198.51.100.134,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,5373,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:26:57.524207+00:00,192.0.2.133,1493,198.51.100.84,443,HTTP,GET,portal.example.test,/search?q=annual+report,201,2212,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:27:01.524207+00:00,198.51.100.12,42308,198.51.100.22,80,HTTP,GET,portal.example.test,/,200,6865,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:27:06.524207+00:00,198.51.100.226,39580,198.51.100.144,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,4301,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:27:13.524207+00:00,198.51.100.56,26284,198.51.100.99,443,HTTP,POST,portal.example.test,/search?q=annual+report,201,269,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:27:17.524207+00:00,198.51.100.165,29408,198.51.100.203,443,HTTP,GET,portal.example.test,/search?q=annual+report,302,4606,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:27:22.524207+00:00,192.0.2.167,3260,198.51.100.238,443,HTTP,POST,portal.example.test,/,200,1602,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:27:26.524207+00:00,203.0.113.240,15500,198.51.100.250,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,201,4192,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:27:33.524207+00:00,198.51.100.239,2432,198.51.100.86,443,HTTP,GET,portal.example.test,/,200,3455,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:27:37.524207+00:00,192.0.2.177,32326,198.51.100.180,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,5180,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:27:44.524207+00:00,203.0.113.132,5179,198.51.100.223,80,HTTP,POST,portal.example.test,/,200,5003,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:27:46.524207+00:00,192.0.2.25,13613,198.51.100.81,443,HTTP,POST,docs.example.test,/guides/network-safety,302,1696,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:27:53.524207+00:00,192.0.2.33,41218,198.51.100.9,443,HTTP,GET,portal.example.test,/,302,1612,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:27:57.524207+00:00,198.51.100.66,56583,198.51.100.22,80,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,5437,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:28:03.524207+00:00,192.0.2.188,47737,198.51.100.110,443,HTTP,POST,docs.example.test,/guides/network-safety,200,986,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:28:09.524207+00:00,192.0.2.254,22605,198.51.100.38,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,5982,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:28:12.524207+00:00,203.0.113.23,26545,198.51.100.74,443,HTTP,POST,docs.example.test,/guides/network-safety,302,5645,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:28:19.524207+00:00,192.0.2.36,15826,198.51.100.253,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,200,4252,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:28:21.524207+00:00,198.51.100.86,53115,198.51.100.209,443,HTTP,GET,docs.example.test,/guides/network-safety,200,2947,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:28:28.524207+00:00,192.0.2.50,37912,198.51.100.26,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,4040,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:28:34.524207+00:00,192.0.2.106,42583,198.51.100.197,443,HTTP,GET,portal.example.test,/,200,5620,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:28:36.524207+00:00,203.0.113.244,58153,198.51.100.199,443,HTTP,GET,portal.example.test,/search?q=annual+report,302,5067,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:28:41.524207+00:00,198.51.100.6,39561,198.51.100.238,443,HTTP,GET,docs.example.test,/guides/network-safety,200,4001,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:28:48.524207+00:00,198.51.100.109,62970,198.51.100.226,443,HTTP,POST,docs.example.test,/guides/network-safety,200,2851,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:28:53.524207+00:00,198.51.100.109,59405,198.51.100.202,443,HTTP,GET,portal.example.test,/,200,5849,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:28:57.524207+00:00,192.0.2.141,27478,198.51.100.133,80,HTTP,GET,portal.example.test,/search?q=annual+report,200,2512,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:29:03.524207+00:00,203.0.113.101,9632,198.51.100.234,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,2228,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:29:07.524207+00:00,192.0.2.71,17197,198.51.100.111,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,2912,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:29:13.524207+00:00,192.0.2.244,47011,198.51.100.79,80,HTTP,POST,portal.example.test,/,200,2757,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:29:17.524207+00:00,198.51.100.89,8154,198.51.100.121,80,HTTP,GET,citizen.example.test,/profile/settings,200,524,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:29:24.524207+00:00,203.0.113.21,60101,198.51.100.47,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,201,5357,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:29:28.524207+00:00,198.51.100.88,55434,198.51.100.127,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,1272,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:29:34.524207+00:00,192.0.2.241,22668,198.51.100.234,443,HTTP,GET,portal.example.test,/search?q=annual+report,302,3267,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:29:37.524207+00:00,198.51.100.208,8189,198.51.100.226,80,HTTP,POST,services.example.test,/api/notices?page=2,201,1274,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:29:44.524207+00:00,198.51.100.180,60633,198.51.100.196,80,HTTP,GET,citizen.example.test,/profile/settings,200,5369,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:29:49.524207+00:00,192.0.2.128,48574,198.51.100.158,443,HTTP,GET,docs.example.test,/guides/network-safety,302,5495,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:29:54.524207+00:00,192.0.2.215,41838,198.51.100.69,443,HTTP,POST,docs.example.test,/guides/network-safety,201,3835,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:29:56.524207+00:00,203.0.113.80,22527,198.51.100.166,443,HTTP,POST,portal.example.test,/,200,2928,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:30:01.524207+00:00,192.0.2.250,37596,198.51.100.184,443,HTTP,GET,citizen.example.test,/profile/settings,200,4690,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:30:08.524207+00:00,192.0.2.168,61178,198.51.100.157,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,5716,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:30:11.524207+00:00,192.0.2.36,27284,198.51.100.24,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,302,5264,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:30:16.524207+00:00,192.0.2.82,13303,198.51.100.203,443,HTTP,GET,portal.example.test,/search?q=annual+report,201,2634,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:30:24.524207+00:00,192.0.2.168,61604,198.51.100.208,443,HTTP,GET,services.example.test,/api/notices?page=2,200,5706,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:30:27.524207+00:00,198.51.100.217,38485,198.51.100.95,443,HTTP,GET,portal.example.test,/search?q=annual+report,201,2643,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:30:31.524207+00:00,198.51.100.196,4670,198.51.100.130,80,HTTP,GET,docs.example.test,/guides/network-safety,200,6238,DemoMobile/1.0,1,BENIGN,false,,,,
2026-08-22T07:30:37.524207+00:00,198.51.100.159,26743,198.51.100.97,80,HTTP,POST,services.example.test,/api/notices?page=2,302,3491,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:30:44.524207+00:00,203.0.113.84,21185,198.51.100.24,80,HTTP,GET,services.example.test,/api/notices?page=2,200,5768,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:30:49.524207+00:00,192.0.2.5,23089,198.51.100.45,80,HTTP,GET,portal.example.test,/search?q=annual+report,200,1732,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:30:53.524207+00:00,192.0.2.175,18376,198.51.100.42,443,HTTP,POST,services.example.test,/api/notices?page=2,302,5324,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:30:59.524207+00:00,198.51.100.245,53157,198.51.100.67,80,HTTP,GET,citizen.example.test,/profile/settings,302,1248,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:31:01.524207+00:00,192.0.2.65,41220,198.51.100.90,443,HTTP,POST,portal.example.test,/,200,2014,SyntheticMonitor/2.1,1,BENIGN,false,,,,
2026-08-22T07:31:08.524207+00:00,203.0.113.77,30728,198.51.100.141,443,HTTP,GET,payments.example.test,/receipt?id=INV-2048,200,2433,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:31:14.524207+00:00,198.51.100.19,24346,198.51.100.176,80,HTTP,GET,citizen.example.test,/profile/settings,201,4157,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
2026-08-22T07:31:16.524207+00:00,192.0.2.21,49963,198.51.100.118,443,HTTP,GET,portal.example.test,/search?q=annual+report,201,3703,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:31:24.524207+00:00,198.51.100.99,50900,198.51.100.176,443,HTTP,POST,payments.example.test,/receipt?id=INV-2048,302,3933,TelemetryLab/1.2,1,BENIGN,false,,,,
2026-08-22T07:31:28.524207+00:00,192.0.2.224,57272,198.51.100.94,443,HTTP,GET,portal.example.test,/search?q=annual+report,200,3897,Mozilla/5.0 ByteForce-Demo,1,BENIGN,false,,,,
